index,residual,influ,b_intercept,b_nbaths,b_nbeds,b_area,b_age,se_intercept,se_nbaths,se_nbeds,se_area,se_age
3.510000000000000000e+02,-5.807096888884267116e+00,8.728151631075242722e-02,5.187927190351209106e+01,3.879676577887316569e+01,-2.068372219762315822e+01,9.358781929544393585e-02,-7.627811924831733315e-01,4.997312549338613352e-01,3.425315575476881036e-02,3.491230410940537876e-02,6.495802698433316981e-08,3.877350884197534663e-05
3.520000000000000000e+02,2.278156303637604196e+01,2.846257936921245957e-01,2.761080224177337428e+01,1.254548373494255742e+00,-9.402596723441257964e+00,1.162264539601641916e-01,-9.747274307008935157e-01,1.126158399845913038e+00,9.803523009129938570e-02,4.186050075311062435e-02,1.149273198678237149e-07,1.032304346955073451e-04
3.530000000000000000e+02,5.293556782618657053e+01,9.077780722116503276e-02,5.650935281675253918e+02,-1.857326667213082416e+01,-1.678459276329306533e+02,2.765112282849677694e-01,-4.168526160827940252e+00,3.811563096289043995e-01,3.503665915615824383e-02,2.798054062953699711e-02,3.931501626802851168e-08,3.651404443649741287e-05
3.540000000000000000e+02,-4.808251599078178629e+01,1.383642342005667880e-01,4.075816444595920984e+01,-1.122249708075051622e+01,2.807217194078986289e+00,9.868756000527920125e-02,-8.954670625838498932e-01,9.296184934179740900e-01,1.205610718905237577e-01,4.769953554410766294e-02,1.549091791056770102e-07,8.958768080596482054e-05
3.550000000000000000e+02,-1.006837589733011953e+02,3.875061558687372676e-01,5.087938368752511309e+01,-1.133566054212167984e+01,-1.815160498068447126e+01,1.445880282145394213e-01,-1.190101761434981364e+00,2.098930581475032309e+00,1.134330340200984388e-01,8.514046951554619935e-02,1.333540652219124827e-07,1.352904109806016969e-04
3.560000000000000000e+02,1.558764171890563830e+02,5.459813974502539941e-02,9.790211854094690125e+01,1.480920919434541361e+01,-3.069008358102891165e+01,1.707762244945378871e-01,-2.056703154118283194e+00,1.167330983041744430e+00,1.044206913551699173e-01,5.928869088609019233e-02,1.621562523633825612e-07,1.210323930504437708e-04
3.570000000000000000e+02,-2.249689682604587659e+01,1.219377032334577199e-01,6.705923754284009419e+01,1.784406228862358290e+01,-1.575769833019895039e+01,1.050033905753567365e-01,-1.474046791864817685e+00,4.000589871911199302e-01,4.597875589401563545e-02,2.651740922878081594e-02,8.772427823971747208e-08,3.915075969928223822e-05
3.580000000000000000e+02,5.229016773199580257e+02,7.154568734902522209e-02,-7.925856690040266983e+01,4.162862665581985055e+01,-1.446007081666267169e+01,1.214127239894546573e-01,2.072912547417460338e-02,3.771730916696123814e-01,2.796832452114110870e-02,2.537304377402924485e-02,3.253635575769440864e-08,3.098765694714075019e-05
3.590000000000000000e+02,6.243704839381081229e+00,1.259152190707560348e-01,-2.733761923965602136e+00,3.172238996858177984e+01,-1.716829316927314864e+01,8.512816326047630000e-02,-2.047589963310004757e-01,4.474565715872990679e-01,2.962455625382322960e-02,3.151940859117807053e-02,6.131731895730020706e-08,4.262352196404806223e-05
3.600000000000000000e+02,-1.872349696557421339e+00,1.374223324882680730e-01,3.510495788023307568e+02,-4.756086511033434050e+00,-9.185209394114593806e+01,2.211641695938651175e-01,-3.556302412519456446e+00,3.891053717442149451e-01,3.623072928248765451e-02,2.698731430281782126e-02,5.033197251852205273e-08,3.578869407192179997e-05
3.610000000000000000e+02,-8.572019796752192633e+01,2.589850603348038960e-01,2.715992398673037655e+01,-2.369283157092286984e+01,9.217142037391514720e+00,1.131657872699311229e-01,-6.240657429979623583e-01,2.894599268104159240e+00,2.016425131078598554e-01,1.816105745952186767e-01,3.020406168575355019e-07,3.780060035094077835e-04
3.620000000000000000e+02,-3.483255604008871842e+01,9.449851123730611258e-02,-4.670155854367571635e+01,3.880522637509461958e+01,-7.001034414065806288e+00,8.287115679706737181e-02,-1.782585398561073453e-02,4.952038365511345908e-01,3.879178110520883904e-02,3.326142454673030463e-02,6.618350197918040561e-08,3.825134026220236268e-05
3.630000000000000000e+02,3.650712264648440453e+00,4.084993411204534963e-02,8.113611382322865495e+01,1.269038986317677953e+01,-1.163864327443687863e+01,7.934649263124807228e-02,-1.286943834653491603e+00,3.915897101327741603e-01,4.678489976690296259e-02,2.874250814992116224e-02,9.377571745119570829e-08,3.659020862755166324e-05
3.640000000000000000e+02,2.708369300830941029e+01,1.160280440501414712e-01,8.100795135316861888e+02,1.821661084170261091e+01,-2.101728949936855884e+02,2.569534840725439806e-01,-6.140698455214121054e+00,3.952801115072877014e-01,2.720671906702491413e-02,2.701117663184726680e-02,2.460713980061210850e-08,2.902557770732696075e-05
3.650000000000000000e+02,-1.353955891159424141e+02,9.071346470686658670e-02,7.899255074077700556e+01,5.329545035939311504e+00,-3.924452858958429857e+01,1.227728498906986154e-01,-6.223312042239057540e-01,1.342127597654990012e+00,1.052516247212464395e-01,4.262710415830950339e-02,1.871184490095813547e-07,1.535231592974341849e-04
3.660000000000000000e+02,-1.930090756615700798e+01,2.315987769410265407e-01,8.112586373802042772e+01,3.839161626481146072e+01,-1.049781385366622999e+01,6.109452071286733399e-02,-1.433119102823421587e+00,1.500064928878823034e+00,8.995224664288505034e-02,5.296736223290844647e-02,1.925191346472120132e-07,1.633964182956462816e-04
3.670000000000000000e+02,-4.197599055312891636e+01,5.370147721941462282e-02,8.215755757135330839e+01,1.180088866776236323e+01,-1.140545158404677295e+01,7.033554729418939333e-02,-1.135172450725354665e+00,4.433918785216566794e-01,4.748801924054516649e-02,2.690254392124096644e-02,9.281369543710374753e-08,4.084046599971027073e-05
3.680000000000000000e+02,1.197263751234920051e+02,4.160880747855196654e-02,-6.370845415643274379e+01,1.084263556700532405e+01,1.817415989564130641e+00,1.280245334325405271e-01,-2.952025234863413505e-01,4.772805765764649433e-01,4.568977124071504914e-02,3.145340699112270794e-02,3.698386340949289177e-08,5.298034774714403247e-05
3.690000000000000000e+02,1.866553213014725543e+01,3.861500179462028226e-02,-8.776677748949683178e+01,3.736209177074513832e+01,-2.290451340540026415e+00,1.071814950607664074e-01,7.596832692834976086e-02,5.149728029544607955e-01,4.681540395072174982e-02,4.058075566937537071e-02,3.903999211663624653e-08,5.048046554289980088e-05
3.700000000000000000e+02,-9.826535849821368629e+00,7.912377580615313766e-02,-1.728967515377667041e+01,4.779122876831524280e+01,-1.028051033833577144e+01,8.912150394803491915e-02,-3.703084229015859430e-01,4.128264309568278612e-01,2.767397074706436089e-02,2.912818146031568092e-02,3.874318878171583980e-08,3.404347696088173895e-05
3.710000000000000000e+02,4.741283541280074587e+01,2.153197391060427124e-01,3.977932937450172801e+01,2.621360584868241972e+01,-4.499995530552768130e+00,6.498065933349796153e-02,-8.907391652204375010e-01,9.098793899614689984e-01,7.404595144653611238e-02,3.502014853101905606e-02,1.298722427493480430e-07,1.048848736470466274e-04
3.720000000000000000e+02,-4.937533616718170038e+01,3.349127189324645204e-02,8.200777926154772501e+01,1.199671636801793539e+01,-1.104223534194345291e+01,6.924194958000036426e-02,-1.132562848712059589e+00,4.313585896236643569e-01,4.735808923048267366e-02,2.720056353331229068e-02,9.342917393552228198e-08,3.991613311331577545e-05
3.730000000000000000e+02,6.786642719481334041e+01,5.637207950805680351e-02,-3.500182184244683015e+01,7.214039056960865892e+00,-1.267343605373431359e+01,1.313874409801449594e-01,-1.092074327290728786e-01,5.258109199633351771e-01,5.266731972994351946e-02,2.892425026074824101e-02,4.171357816326193781e-08,4.875032056742161272e-05
3.740000000000000000e+02,-1.858112982456889029e+01,2.281433462315757554e-01,-4.905092724948434579e+01,6.063408250431908186e+01,-1.823058685712588556e+01,8.165962434191634256e-02,-5.753613390885936596e-02,1.070291421289993883e+00,1.367669476161835485e-01,6.606508222531801144e-02,3.390666377803464219e-07,9.238665264466370099e-05
3.750000000000000000e+02,-4.281833240945235275e+01,8.736695701467486752e-02,5.301158989898868867e+01,1.440284507717214169e+00,-1.121280472251194915e+01,1.169214757327375481e-01,-1.345426578537194606e+00,1.138858618145563328e+00,9.663306802702628651e-02,4.189109923364867788e-02,1.171962427041446602e-07,1.052470425866212586e-04
3.760000000000000000e+02,-6.661405537737536520e+00,9.467347451230245792e-02,1.093345397602051037e+02,2.822646109953755200e+01,-1.828389201616307247e+01,8.712614820379906144e-02,-2.078223902232182674e+00,7.599808874580831208e-01,7.084691737353529528e-02,4.481532672271060919e-02,1.233473337173802507e-07,1.073318047518933991e-04
3.770000000000000000e+02,2.212878946878305442e+01,1.589605883370968364e-01,1.346043292397799576e+02,6.364127755568387101e+01,-4.856628865389295413e+01,1.197661400177656293e-01,-2.187734230940507896e+00,1.577582129182012016e+00,1.978974668887933663e-01,9.812619726171373236e-02,2.622290233773019218e-07,1.462350874230765210e-04
3.780000000000000000e+02,-9.312677570489270806e+00,5.540527062346852633e-02,4.637733215717517510e+00,2.175598702828533959e+01,1.804934804549205296e-01,5.210461884954691730e-02,-2.614556453194737951e-01,4.560664514287892102e-01,5.246541980570554320e-02,2.051991262878240588e-02,7.082364642441103216e-08,4.782805574482258665e-05
3.790000000000000000e+02,-1.282562534351617103e+02,7.672831132971916213e-02,6.544548344790740657e+01,2.834542094025128023e+01,-2.402428593295389447e+01,1.437712697202410683e-01,-2.571673930977283362e+00,1.752025201639394458e+00,9.908507305467269266e-02,5.728758487149934742e-02,1.677163743501783473e-07,2.569052354250608286e-04
3.800000000000000000e+02,2.483808082159001174e+00,5.550594223850084663e-02,1.374815884969559363e+02,2.874303464420000864e+01,-9.207895494332927910e+01,1.826361997246292723e-01,-8.700846881332954252e-01,5.361165762853272732e-01,4.996239452684156368e-02,3.040400923036830003e-02,5.200742127014061364e-08,6.289702502106634579e-05
3.810000000000000000e+02,2.638392886367111601e+01,1.173522091448280930e-01,-4.880254271914687081e+00,3.435465850143066291e+01,-1.673696440071572766e+01,8.556390027746180182e-02,-1.991842461416411247e-01,4.388678349815841040e-01,3.042969701198895011e-02,3.089892496428115268e-02,6.055524927007431638e-08,3.942508858575085923e-05
3.820000000000000000e+02,1.839779881295424957e+01,4.545846451750779060e-02,1.169324722595144692e+02,4.515040399792695780e+00,7.007335489595813982e+00,6.948552250829334587e-02,-2.182008439029822888e+00,9.383914105298292174e-01,9.263898212929384812e-02,6.987565961772737588e-02,1.464320608222291787e-07,1.342364270290843009e-04
3.830000000000000000e+02,1.386535146332988688e+01,4.479658983697188956e-01,6.988123493048007617e+01,-2.069239131681606381e+01,-2.155516677011032556e+00,1.322553485618551683e-01,-1.239652929396170666e+00,1.990225692035698657e+00,1.385694561521491619e-01,1.218074219446920597e-01,2.204534259493598761e-07,2.417650737940331808e-04
3.840000000000000000e+02,-4.006081180337091041e+01,4.847809270915754559e-02,2.132259171965979050e+01,-1.224355890308590489e+01,-1.550817994621247697e+00,1.322740038708717925e-01,-7.534672094575786128e-01,8.306451845204125828e-01,8.721210714716486068e-02,5.063817945318088709e-02,1.219637897403994087e-07,1.034075826267241905e-04
3.850000000000000000e+02,-5.110765878440884080e+01,6.976493854915148951e-01,3.552628402981785172e+00,2.318698580336300452e+01,6.024097097891869979e+00,4.619304097272936005e-02,-3.655694989518363802e-01,4.325944174676550347e-01,3.859019672332392181e-02,1.899030133659459010e-02,6.655298387864083366e-08,4.488132676201912806e-05
3.860000000000000000e+02,-3.928851427995368795e+00,5.412203440998440002e-02,1.078812321395951130e+02,2.877571640507060025e+01,-2.503736616019389771e+01,1.095573702525394488e-01,-2.396680065077781308e+00,9.985309598968442613e-01,6.598250059009129476e-02,4.620356571952410896e-02,1.165582297178695424e-07,1.528096233388872140e-04
3.870000000000000000e+02,-1.031554823631817470e+02,5.378205745674356775e-02,9.776192441431494018e+00,1.011508662503069900e+01,-1.145847603985906993e+01,1.233461710342652895e-01,-5.357025836931226248e-01,6.954018259060693596e-01,7.855973769961852038e-02,4.095013093472525678e-02,9.809493053148318756e-08,7.876688990867246614e-05
3.880000000000000000e+02,-1.426878082465179887e+00,6.657588038113980422e-02,-3.861137976852756282e+01,3.737744322890240056e+00,-6.884969337614275986e+00,1.177392041207260126e-01,-6.945530980585679082e-02,7.663679716147159260e-01,7.750017961315608384e-02,3.314733097068784523e-02,9.017446921811409870e-08,7.878343492750429760e-05
3.890000000000000000e+02,8.053694122422916735e+01,5.572512236028973609e-01,7.871458772630001022e+01,2.485403939761006598e+00,-2.543624630930782260e+01,1.807286082020483353e-01,-1.856892249871350931e+00,1.134031726054886891e+00,9.825770027804088536e-02,5.849968946049507318e-02,1.590793352268750639e-07,1.296117610529368602e-04
3.900000000000000000e+02,-3.232721820511981292e+01,5.666372586269196460e-02,-3.835509757777168716e+01,-3.260044659986945703e+00,2.515448881405761838e+00,1.403446795833682703e-01,-1.074904709735449160e+00,1.359377804211990171e+00,8.050744259834344274e-02,7.610371471831234302e-02,9.673050636466221812e-08,8.530857310611798631e-05
3.910000000000000000e+02,-6.922504554584887160e+01,1.789988912908691554e-01,1.775740587614347277e+00,4.876875834761612793e+01,3.546720957812620867e+00,6.003475362635712909e-02,-6.062819567294659429e-01,5.144006327566488235e-01,3.804796213574595382e-02,3.919610309223386935e-02,6.912451062027611397e-08,3.544169741085842170e-05
3.920000000000000000e+02,1.833500751808642804e+00,3.397666154305074154e-02,6.366797954591763187e+01,3.669319663866042447e+01,-8.396210302114861079e+00,6.151910137636269760e-02,-1.266141995206120585e+00,1.114987804932044524e+00,7.485004844924475487e-02,4.148299405062212675e-02,1.616533377046689731e-07,1.174895915412844477e-04
3.930000000000000000e+02,6.938885954202987705e+01,4.230678927232317532e-01,5.609563408137113072e+01,4.129488754469598177e+01,-2.997502635848056229e+01,1.218536749002208097e-01,-1.108309814725382925e+00,7.572641034093455792e-01,7.232070833418353939e-02,4.877654180809985057e-02,1.195856753736521819e-07,6.614203003232735128e-05
3.940000000000000000e+02,7.839147711987959610e+01,2.039263938400855403e-01,1.036404218839007854e+02,1.512164549582124806e+01,-2.063403279684135683e+01,1.232394450256440455e-01,-2.428271740392851541e+00,1.382990392652819756e+00,6.793720804910138855e-02,5.847821313390063475e-02,9.353214467057733599e-08,1.161957307244363850e-04
3.950000000000000000e+02,1.014938652948337108e+02,1.406977402723597892e-01,1.291620216646418271e+02,3.072691906890813840e+01,-1.818901441007155029e+01,1.399395395148525234e-01,-4.067313409875843000e+00,1.588961115604504037e+00,7.566479636042573731e-02,5.023839160828762196e-02,9.734558229400125426e-08,2.380366219704939162e-04
3.960000000000000000e+02,8.918711029759079167e+01,8.453845479297593390e-02,7.030775486424377050e+02,9.513275193604533442e+00,-1.265265703508314346e+02,2.452776861768813932e-01,-7.363358368565209311e+00,3.918842666600773628e-01,2.253917891234342649e-02,2.292267493712431964e-02,2.090945532732631524e-08,2.960704849035946634e-05
3.970000000000000000e+02,1.009459353179539676e+01,2.838550859161811935e-01,2.896248355878451264e+01,1.891950599701480229e+01,-5.911944308923798630e+00,5.070917427408662415e-02,-3.280919959493538429e-01,4.914398454497020952e-01,5.451543645175899871e-02,2.224147038728084211e-02,7.250068233636527325e-08,4.959075553003997728e-05
3.980000000000000000e+02,2.784506665915600365e+01,1.680162869593485320e-01,2.587827804411826804e+01,4.595779310671944984e+01,-1.943830582635383308e+01,9.465787255763075114e-02,-7.126858237235633720e-01,4.848562971695508650e-01,6.217572348715010716e-02,4.043674722025013962e-02,1.077555339780843783e-07,4.058351122015221006e-05
3.990000000000000000e+02,-6.068636309081895774e+00,4.404389959652649927e-02,6.482139950372666704e+01,1.375067160502748109e+01,-7.790218750972728756e+00,5.255692188522156916e-02,-7.468181076005770969e-01,4.258456602635773414e-01,5.125612169367190635e-02,2.567900909239717241e-02,8.701166035935216221e-08,4.094083282241970832e-05
4.000000000000000000e+02,7.261152161818252182e+01,8.099046817296996770e-02,4.515005524240443435e+01,1.576813385800144651e+01,-1.268895079337741549e+01,7.001151336229438638e-02,-5.266059569691088349e-01,7.012414174651843135e-01,6.445802244909551448e-02,3.191808396574121603e-02,1.270276737755377774e-07,6.968131413191042437e-05
4.010000000000000000e+02,1.487290986795889580e+01,9.535607238885357440e-02,1.132497802507993612e+01,2.231999409034148485e+01,-9.984233812470932889e-03,5.579047355016296394e-02,-4.268654118214795234e-01,5.149091057531709481e-01,5.724423261245010358e-02,2.224303949726934987e-02,7.737539482426927052e-08,5.633535486617161965e-05
