index,residual,influ,b_nbaths,b_nbeds,b_area,b_age,se_nbaths,se_nbeds,se_area,se_age
7.220000000000000000e+02,-2.634729969410113881e+01,2.956369560578517644e-02,2.375577088641943035e+01,6.256934886245494098e+00,5.396651896812638960e-02,-4.950254026232527860e-01,3.420854390905563036e-02,1.370987718360301873e-02,5.229895424923528489e-08,1.102367435009477656e-05
7.230000000000000000e+02,5.109760542054459620e+01,1.807753845673522319e-02,7.207774769624616340e+01,-7.696054447337557747e+01,1.676757565452277055e-01,-6.993607513908957074e-01,2.160793605643480247e-02,1.194896047909614276e-02,1.567771673198354440e-08,1.403329150715386752e-05
7.240000000000000000e+02,9.699985394530727945e+00,6.538249720422315003e-02,1.258857515370753966e+00,-5.895828811334333786e+00,1.135068185670686930e-01,-5.389694004429402829e-01,4.307552536240786406e-02,1.568863049029561169e-02,5.660108200735651232e-08,1.498325797319460506e-05
7.250000000000000000e+02,5.604796838107226620e+01,3.261772434355386663e-02,1.686162904360555714e+01,2.275639771507567133e-01,4.952386179016102924e-02,-1.530153814716964655e-01,4.626284413473022439e-02,1.745009053989418982e-02,6.639371363452906665e-08,1.199796381216534736e-05
7.260000000000000000e+02,-3.225058577203203214e+01,1.992691435753581389e-02,2.563356092699624611e+01,-1.403082396339910076e+01,1.354925579034633176e-01,-1.348400525665621741e+00,2.727069358915885228e-02,1.626858519484422963e-02,5.023115024885045455e-08,9.002469597811806043e-06
7.270000000000000000e+02,6.475107384505534469e+00,3.640016177502732736e-02,4.223959550467288437e+00,5.057731775623391712e+00,9.045700087606588224e-02,-6.477272334062361692e-01,4.328902786671967595e-02,1.625887485146490508e-02,5.922453353068437513e-08,1.323095761137412567e-05
7.280000000000000000e+02,6.393414042070118342e+01,1.880365359628610386e-02,4.003939820000947947e+00,-7.408350204466048083e+00,1.195577067570231938e-01,-7.073312419472360668e-01,3.677109252546308105e-02,1.445186964500231111e-02,4.302587653275020427e-08,1.540553389684369592e-05
7.290000000000000000e+02,-2.097503749700308617e+00,3.954718889074764626e-02,5.963387766406572865e+00,-8.593092438075856876e+00,1.298394737241293506e-01,-1.059541954240217132e+00,3.477134710010904017e-02,1.457541866820918561e-02,4.203285130596885969e-08,1.812864297088406456e-05
7.300000000000000000e+02,-3.206312192640117473e+02,8.418518296351756858e-02,2.467669381011492291e+01,-1.051847284569612100e+02,2.673658485164291942e-01,-5.737067966173261535e-01,2.104379076688820890e-02,1.464961054463094492e-02,2.028964451042339475e-08,8.902102259051834719e-06
7.310000000000000000e+02,4.840872079637659908e+01,1.688866131575901888e-02,2.019141790768376410e+01,-1.336797805098970038e+01,1.159953616018316036e-01,-7.839975541033756823e-01,3.535217573525346879e-02,1.916650655867798217e-02,5.039504540318664402e-08,1.666401964852507419e-05
7.320000000000000000e+02,-4.441911788887907164e+01,2.081232669736089030e-02,1.570703388982935067e+01,-9.964321785367694417e+00,1.115339353609638845e-01,-5.987439077958868205e-01,4.290699963117656363e-02,2.188695140894940730e-02,5.751675312353765314e-08,1.720457798241329994e-05
7.330000000000000000e+02,2.991399693015351602e+01,2.512447360981077266e-02,2.817674656240031084e+01,-5.120957047732142797e+01,2.138720615872793940e-01,-1.585012995852250528e+00,4.265481170547202883e-02,1.749944610869393763e-02,8.631618731707685120e-08,1.057634347935305660e-05
7.340000000000000000e+02,1.838416225206334786e+01,1.776630372001811869e-02,3.046837098811703726e+01,-4.262115125575274988e+01,1.608228924011863292e-01,-1.040736694128691742e+00,2.914746880864543463e-02,1.686317635014842470e-02,2.782385396087967876e-08,1.958758354013384422e-05
7.350000000000000000e+02,3.649785705866754881e+01,4.847081728542152607e-02,3.319301762722739113e+01,-6.492594975946963132e+01,1.802194444991785660e-01,1.027749379215763259e-01,3.812722773062578868e-02,1.638768422584725715e-02,4.914973766198221407e-08,1.073112884778248288e-05
7.360000000000000000e+02,-1.220720608425143325e+02,1.345443481307018185e-02,1.649441503900068540e+01,-9.360901326084135121e+01,2.354616877546821807e-01,3.986564532063928690e-01,2.802296448722349856e-02,1.522950590549567579e-02,2.852044755155300464e-08,1.062400476356836151e-05
7.370000000000000000e+02,-1.102977879010334448e+02,3.657157654955205811e-02,2.168281999261288462e+01,9.669063956293936002e+00,5.338284121542983401e-02,-5.723826527204550763e-01,3.766317261270281380e-02,1.510293534909524366e-02,5.499219017466986826e-08,1.237397240241910605e-05
7.380000000000000000e+02,-3.205233949588017026e+02,2.971211778494256550e-02,8.752044250161316086e+01,-6.352989642342028276e+01,1.747583934549437890e-01,-1.470021366281867747e+00,1.776905202482819551e-02,1.361983095397428269e-02,1.408248848306728713e-08,8.397064339609302942e-06
7.390000000000000000e+02,1.579815086533220665e+02,6.011519531447611503e-02,4.016728265629343753e+01,-1.076378484757874432e+01,9.573606857539436465e-02,-5.614469620499893399e-01,1.874707551478318676e-02,1.616210364567239113e-02,2.665808502305049306e-08,7.577370754502808152e-06
7.400000000000000000e+02,-8.909066396379401453e+01,1.302223043363513050e-02,2.797677152587150218e+01,-6.177993759288420961e+01,1.783732298728244459e-01,1.402518737440570096e-01,4.010301540108622553e-02,1.514885960875953647e-02,4.822392930175852099e-08,1.148240155888287038e-05
7.410000000000000000e+02,1.324537494121677241e+02,4.065107355093892927e-02,3.698732970089090344e+01,-7.451897622569060786e+01,1.920858879514847628e-01,-1.430399617496326270e-01,2.845257005665430966e-02,1.741281048323033848e-02,3.817301043317180581e-08,8.176563806151672246e-06
7.420000000000000000e+02,-5.601799726302066063e+01,4.752828840846855946e-02,4.190070994093832013e+01,-1.008183890298639973e+01,9.182258975368420839e-02,-5.501619973113455186e-01,1.912186981642584327e-02,1.648434553990809834e-02,2.795415294502874874e-08,7.367781471973048810e-06
7.430000000000000000e+02,-2.056909937779348851e+01,4.439176146044027799e-02,2.477200267364919384e+01,2.350640763014697043e+00,6.459225893448228284e-02,-5.390821670471221960e-01,3.717595406605989777e-02,1.880246889122237988e-02,7.085925121798865055e-08,1.088122863074550164e-05
7.440000000000000000e+02,7.537170079626383767e+01,2.876603204078262421e-02,4.138252176586469488e+01,-9.033456852977575835e+00,8.864371744971588640e-02,-5.230823439881296943e-01,2.083751576646757780e-02,1.767513078675454069e-02,3.409985202880715387e-08,7.747428837734634250e-06
7.450000000000000000e+02,-6.012879898158828951e+01,3.887854718730505976e-02,4.335945388532591949e+01,-7.171047015257121515e+00,8.311245591759602869e-02,-5.239332654599522243e-01,2.142975740255692943e-02,1.877278694246356863e-02,3.651217367717791527e-08,7.903442684846711755e-06
7.460000000000000000e+02,1.524528053054005738e+01,1.762790560964089259e-02,1.394717616490812873e+01,2.475623460124834363e+00,4.829618580793056115e-02,-2.038075129842497890e-01,4.058402159590718261e-02,1.821366827363322602e-02,6.827775797834979150e-08,1.082656867411904318e-05
7.470000000000000000e+02,1.529587623733883106e+01,6.104712050286764669e-02,8.344446900268035705e+00,8.051358777951042711e+00,8.705900159078348854e-02,-8.198633177367511404e-01,4.292251382124326331e-02,1.787203206312785661e-02,7.179771504065725447e-08,1.238835299463023423e-05
7.480000000000000000e+02,-2.715415219233193511e+01,2.170284126545874923e-02,2.952837894643338856e+01,-1.838036613025907684e+01,1.287362203134103378e-01,-7.073866266139801073e-01,4.978800362246810218e-02,2.288002682358314735e-02,8.395765465530433179e-08,1.231165872745461539e-05
7.490000000000000000e+02,4.499378123345891822e+00,2.978295529677428208e-02,4.644638506562159819e-03,-2.830867939897222740e+00,1.308339474947945447e-01,-1.164046562892176118e+00,3.377990591217216315e-02,1.551675923588624086e-02,3.667698928339537791e-08,1.670607517503276267e-05
7.500000000000000000e+02,-3.713219107582355605e+01,3.113030414011209654e-02,4.913790323410779592e+00,-3.855435755242172746e+01,1.825951876164452758e-01,-8.883176776474464020e-01,4.176632812029546643e-02,1.824749584046691381e-02,7.558637133598748540e-08,1.323550668546592589e-05
7.510000000000000000e+02,6.566898581072135244e+01,6.093055362936290742e-02,6.830115032767730909e+00,-2.564726934694369298e+00,1.129785630907671479e-01,-6.730652196561748291e-01,4.705074778677819508e-02,2.585249215195874889e-02,6.691467497268390175e-08,1.662696405998935690e-05
7.520000000000000000e+02,2.483311857019475610e+01,1.903874894313552779e-01,3.202608533018204184e+01,-2.057406163294325019e+00,6.158220118713637892e-02,-5.115989120253319200e-01,4.381291752813445961e-02,1.541197938358779274e-02,6.854806687706926559e-08,1.456732891076995073e-05
7.530000000000000000e+02,7.268265174954407826e+00,3.911605054786367053e-02,2.989255111907648299e+01,-8.103795949208274507e-01,5.654853339245155541e-02,-4.098481194399115068e-01,4.116851698053670267e-02,1.763984484077054868e-02,6.642929793411110813e-08,1.063995618499564919e-05
7.540000000000000000e+02,-1.279234041519245579e+02,6.379031571742517503e-02,2.032307553165584935e+01,-4.740038439908805401e+01,2.457098718958876105e-01,-2.049630966561422962e+00,1.601064706748086403e-02,1.167480323336333829e-02,1.791023262387603329e-08,6.637472349117736674e-06
7.550000000000000000e+02,-8.502886245929917663e+01,5.093375431836495021e-02,3.621268027933121658e+01,-5.667660834824297211e+01,1.689117715272260845e-01,-1.462918962197023998e-01,3.095333051591679652e-02,1.572784499060264629e-02,4.186660687227906245e-08,8.413565783328518633e-06
7.560000000000000000e+02,3.953117918173853695e+01,3.186159295588923690e-02,8.531005383517111795e-01,-3.466659699774838899e+00,1.304442083938708585e-01,-1.152159961158312651e+00,3.267055365541265965e-02,1.488073905342301995e-02,3.612862879986708820e-08,1.633402061297245950e-05
7.570000000000000000e+02,-6.039502720833818472e+01,2.840985131452733459e-02,2.695432720139699256e+01,4.025910081962789988e+00,5.592771229377600795e-02,-5.217157930744216188e-01,3.385540641825057068e-02,1.338413241411390980e-02,5.268243943856540277e-08,1.148280288802252163e-05
7.580000000000000000e+02,1.340940643612077565e+01,4.291002409003356888e-02,1.199460384546938485e+01,1.237100570691762158e+01,6.884670964929426318e-02,-7.342627333700033621e-01,4.301580738185464825e-02,1.577413076162295300e-02,5.970233752413026887e-08,1.242965600847800045e-05
7.590000000000000000e+02,3.093209110135210267e+02,6.969062764863361015e-02,9.483954843265024692e+01,-6.916619897772940817e+01,1.688317858991977283e-01,-1.349052456294448810e+00,1.807626744326071636e-02,1.299510324958984796e-02,1.448387848745459850e-08,8.627910951302055794e-06
7.600000000000000000e+02,2.027941914833863990e+01,9.281287671579036003e-02,6.824525605730231703e+00,-1.268431104935701370e+01,1.272709580284637210e-01,-5.502088423537028206e-01,3.356501666159990294e-02,1.599661530346117508e-02,2.919444754574052885e-08,1.512466405718215673e-05
7.610000000000000000e+02,-3.591738145035759544e+01,2.417962279418244681e-02,4.821895239041261050e+00,-3.692620884173423690e+01,1.772686243817934715e-01,-8.260708263113132332e-01,3.994357351442762161e-02,1.759403509590185682e-02,7.277035544317504935e-08,1.254281933273822292e-05
7.620000000000000000e+02,5.128895810221149532e+01,5.106242046583150951e-02,7.520432007754358494e-01,-5.359342814390851473e+00,1.336320955290999923e-01,-1.158325443219030193e+00,3.445639319345007723e-02,1.538314937217493371e-02,4.149771703176442824e-08,1.865888457965203691e-05
7.630000000000000000e+02,3.848412291202889435e+01,3.272760487388583217e-02,2.939703525176751242e+01,-2.650977475107203318e+01,1.382133865653604465e-01,-1.013941115945522942e+00,2.671801825074164236e-02,1.858105755349366561e-02,4.528427044943656566e-08,9.138410641763044964e-06
7.640000000000000000e+02,9.343684407841504935e+01,3.986448543710492676e-02,1.034496821636323318e+02,-7.306501668655076287e+01,1.566383385449833243e-01,-1.207334844776557947e+00,1.857309097513216295e-02,1.123587020827540930e-02,1.521904823666426545e-08,9.152042037786452857e-06
7.650000000000000000e+02,-2.958366453846603008e+02,2.961579625629543466e-01,3.035531633540221108e+01,-1.514266886313581217e+01,1.143658180076688458e-01,-5.749924426388280940e-01,1.999631930338714725e-02,1.484880270262780959e-02,2.532153310669934414e-08,8.872734682700854548e-06
7.660000000000000000e+02,5.068757737938159380e+01,6.936364813035916788e-02,2.632071377056328743e+01,7.880154607773226516e+00,5.171276858830010231e-02,-5.429550067244269806e-01,3.585360699838224113e-02,1.539072120707531827e-02,5.687137781332865056e-08,1.041953173644325728e-05
7.670000000000000000e+02,2.875365941070316467e+01,1.227657392013331294e-01,2.721348136766239989e+01,-3.129901434131527793e+01,1.448483952742336545e-01,-1.040040054267516112e+00,3.102313078161676382e-02,1.821321939484624869e-02,3.843928992987785875e-08,1.932717691322656756e-05
7.680000000000000000e+02,-4.552486948476928319e+01,1.803407096735462622e-02,2.199993237057730511e+01,-2.016616245809625241e+01,1.208980028107864702e-01,-5.886415545377525760e-01,3.852747033451073971e-02,1.950658873920187164e-02,5.062639357983879530e-08,1.724213605484961912e-05
7.690000000000000000e+02,-1.437979078263163899e+02,1.925124483248923449e-02,3.832596530078417629e+01,-3.853207507207469007e+01,2.120472677663130245e-01,-2.020789012892394876e+00,2.596130161284186666e-02,1.431316664487536881e-02,4.149631254316205788e-08,7.374841071774365681e-06
7.700000000000000000e+02,-1.425813836289923131e+01,4.343127323614598412e-02,1.344481600362102469e+01,-1.054229004358730748e+01,1.220381587837023468e-01,-1.007903562542334264e+00,3.632806960070770336e-02,1.456967120242570746e-02,4.518814632907531849e-08,1.893393464752361809e-05
7.710000000000000000e+02,1.015523854345518373e+01,3.517574906279807845e-02,2.968862524685661697e+00,-4.299756775595161784e+00,1.275195963753633088e-01,-1.091324335386713029e+00,3.144504210170257635e-02,1.362313270903617486e-02,3.379767538981654810e-08,1.480405538494122746e-05
7.720000000000000000e+02,-5.160391272864785606e+00,8.804322447739341972e-02,8.461226567554635380e+01,-6.699814827604484435e+01,1.803158398049689581e-01,-1.419116221522468413e+00,1.739606914562868284e-02,1.349943507423615428e-02,1.390706224256480026e-08,8.145426473451948589e-06
7.730000000000000000e+02,-8.464318874041342156e+01,1.463979983041467925e-01,9.001802219440218522e+00,-1.740377652689949883e+01,1.277834210405395521e-01,-5.388810688188099274e-01,2.929877021434473816e-02,2.559915392684838920e-02,4.976698843996705886e-08,1.288539100860750379e-05
7.740000000000000000e+02,1.314660044620410986e+02,1.994794493999997587e-02,1.143713485470158275e+00,-1.198458693104622164e+01,1.251602907689464417e-01,-4.400867320480913447e-01,4.203025756531649643e-02,1.693182882737895995e-02,4.267212221290065833e-08,1.463605265581803163e-05
7.750000000000000000e+02,1.873513735680968466e+02,4.170648506511713538e-02,3.702610896392677375e+01,-7.372473241120226817e+01,2.406631233310176643e-01,-1.456946229318125896e+00,1.574538708892367703e-02,1.256679983637929571e-02,1.508560857336789897e-08,6.861858324517564571e-06
7.760000000000000000e+02,-6.740396896241433922e+01,1.347043936591701789e-02,1.283226220573309817e+01,-3.928310927903306293e+01,1.916095197823990404e-01,-1.226771315597154910e+00,4.045533945190906561e-02,1.688682248223709326e-02,8.154472801613847832e-08,1.074714966616059612e-05
7.770000000000000000e+02,-8.835505621755305583e+01,2.040111444467050117e-01,2.817007467673811405e+01,-7.379281849214339672e+01,2.191236892276938464e-01,-8.257452088516574751e-01,2.527384036380556087e-02,1.795616615801300456e-02,3.685736787370423958e-08,8.506424736144480462e-06
7.780000000000000000e+02,-1.191659076844671006e+02,1.868937145325866647e-02,5.270523835130769896e+01,-6.600582510753640975e+01,1.744457959817354853e-01,-9.266743911062733652e-01,2.329006170374099335e-02,1.303111364614932544e-02,1.594029327164557704e-08,1.668213697212638048e-05
7.790000000000000000e+02,-5.917974629327887470e+01,8.842212037250594958e-02,2.243095637100294937e+01,-6.514001625041636601e-01,4.854508855279830726e-02,-1.106914440084666856e-01,4.167834116738305950e-02,1.509250410935013970e-02,6.229764412861145652e-08,1.194894792521858803e-05
7.800000000000000000e+02,-1.070255896759825873e+02,4.007772965139608928e-02,1.968767029195915441e+01,8.967753351817647101e+00,5.882063926771168016e-02,-5.972072225430755665e-01,3.644645857104605174e-02,1.438744376692242810e-02,5.364312542159812545e-08,1.271795974603193264e-05
7.810000000000000000e+02,-1.075477517410072892e+01,4.673690154621531340e-02,2.720896369181452279e+00,1.286947521226228019e+00,1.009800237235695675e-01,-6.562201451315063938e-01,4.247406922753749203e-02,1.612131951237327429e-02,6.310867813908847060e-08,1.280344234964142786e-05
7.820000000000000000e+02,1.880968890732978593e+01,2.632164876163130274e-02,2.306306076966979646e+01,6.295721631348394354e-01,5.472630012446783043e-02,-2.877925296632580232e-01,3.849784186067094910e-02,1.341842389950447835e-02,5.749900936158695386e-08,1.150542237359128971e-05
7.830000000000000000e+02,2.928207745299990847e+02,5.051154557256681138e-02,2.416973195585645584e+01,-3.802542140983694452e+01,1.461452402726242661e-01,-1.512588351601398262e-01,4.414743494004100960e-02,1.648404630761730882e-02,5.411718482810245560e-08,1.259132312330875639e-05
7.840000000000000000e+02,-1.906831788962829677e+01,2.352277711633217125e-02,3.053579077806567810e+01,1.480806191715128506e+00,5.792991194555004164e-02,-5.504330362356812945e-01,4.040363510920341045e-02,1.503827717528602101e-02,6.211068272547370447e-08,1.365533586564541573e-05
7.850000000000000000e+02,-1.435108162003751886e+01,3.971066042247627798e-02,-3.118839775550888760e+00,-1.070849641227058058e+01,1.306163063507470024e-01,-5.132206394643912262e-01,3.593387649686657914e-02,1.547364025897847092e-02,3.697977523661346773e-08,1.218197886562751196e-05
7.860000000000000000e+02,7.071066047571449076e+01,1.211320725478571975e-01,3.129693152197240025e+01,-2.399784407326430724e-01,5.918527557303885495e-02,-5.246020419683168345e-01,4.161758302272160204e-02,1.503528878338283165e-02,6.466929847817728711e-08,1.396858232922386078e-05
7.870000000000000000e+02,8.753544067201076473e+00,2.208128694633115785e-02,1.209674215559683219e+01,-1.932459534445793281e+01,1.059871674796490637e-01,-1.808438975901240919e-01,4.844308688577747546e-02,1.960739548513300290e-02,8.466685832332273379e-08,1.686267436693930015e-05
7.880000000000000000e+02,7.201966128079374130e+01,6.371705359244836386e-02,2.360186259731386826e+01,-1.560046787575118366e+01,1.199259907831779909e-01,-9.488762038866440651e-01,3.427480476626344058e-02,1.898654577970806598e-02,5.076913889809092253e-08,1.768247253965919759e-05
7.890000000000000000e+02,-7.438738963643787372e+01,1.393207050324996900e-02,3.563964928980028901e+01,-1.262331537535416892e+01,1.044580275841192618e-01,-5.727145411614831261e-01,1.870861192166299244e-02,1.503253651497026694e-02,2.545066835706942968e-08,8.041681519968383969e-06
7.900000000000000000e+02,4.303178782014337855e+01,2.704434745628526635e-02,3.725434277695573115e+00,-6.370103879386089574e+00,1.242446030681511882e-01,-8.301014181252277524e-01,3.395797933333322832e-02,1.433138620830508997e-02,3.128895559239778222e-08,1.464878777257079639e-05
7.910000000000000000e+02,9.578981090931310405e+01,4.143142635670085672e-02,4.011045192948145655e+01,-1.018393209683780931e+01,9.015660498613865814e-02,-4.949523343538252407e-01,2.219552260616982145e-02,1.875510277311930735e-02,3.810834763510019612e-08,8.368119151512671869e-06
7.920000000000000000e+02,5.049458052767590743e+00,4.275894073679229607e-02,1.416566590461799002e+01,1.240194628035878210e+00,4.939114873105544118e-02,-2.310926942322019673e-01,3.641011882240009767e-02,2.213717713576311696e-02,8.012720312036104779e-08,1.048306762517026065e-05
7.930000000000000000e+02,-1.501137420088554109e-01,4.489049599851901995e-02,2.056376050850704473e+01,-3.610961390872494903e+00,5.665312133742165385e-02,-1.195910766925152857e-01,4.688209837059630070e-02,1.629574814430577098e-02,6.618292539484402160e-08,1.457643465955782154e-05
7.940000000000000000e+02,-1.586731631510899092e+02,3.451108251225809553e-02,3.456412957332311464e+01,-4.724790913091558764e+01,2.302243705159177090e-01,-2.015107832814647892e+00,1.532575024020069870e-02,1.198182714337152344e-02,1.497148045014995525e-08,6.854701943428966016e-06
7.950000000000000000e+02,-2.597089910432100623e+01,3.779526261451011254e-02,1.463940750235096999e+01,-8.318336507494134224e+00,1.170052685873585463e-01,-1.038643449210042480e+00,3.489119448924542233e-02,1.392595267974567307e-02,4.264409344347439737e-08,1.663986794013131031e-05
7.960000000000000000e+02,3.575377960359023888e+00,5.788004964413934889e-02,2.021625892865528940e+01,-6.405428323577816441e-01,5.065865491873943610e-02,-2.168632991041297697e-01,4.432019619604957855e-02,1.859142493037491822e-02,6.705058413547837612e-08,1.122616135323752929e-05
7.970000000000000000e+02,-1.172354651998307133e+02,4.673443810334286519e-02,4.872516019727274283e+01,-5.459490366597973043e+00,7.292487719777221433e-02,-5.192569102858745067e-01,2.252086736938803749e-02,2.036048239782433170e-02,4.169559108382325753e-08,8.016620056059218984e-06
7.980000000000000000e+02,-7.177401651389473614e+00,3.347262285739131121e-02,3.385907765817177051e+01,-1.688843351037193941e+01,1.112985117034186733e-01,-5.414819745734721357e-01,2.040511116077077872e-02,1.571110522565009882e-02,2.742967069356988573e-08,7.707874787482624603e-06
7.990000000000000000e+02,-8.274474839398422432e+00,3.058161878202086265e-02,2.485573383779880352e+00,-7.989229688314837929e+00,1.218409818592554733e-01,-6.611535260991280305e-01,3.833354580374947335e-02,1.542975363627619063e-02,4.063522340232733021e-08,1.616525215897354699e-05
8.000000000000000000e+02,-1.651664280142271934e+01,2.016530848772563056e-02,1.058895225057668021e+01,1.108649794770256847e+01,7.187673046320980363e-02,-7.093806519015956047e-01,4.311584118247754893e-02,1.573488223670565372e-02,5.910500017574662993e-08,1.293402936053140470e-05
8.010000000000000000e+02,-1.995587535652552447e+01,4.193355750459071274e-02,3.533427357147944292e+01,-3.441857998426794296e+01,2.096662799763847063e-01,-2.079213606659594316e+00,2.409125137123638988e-02,1.419108047637350316e-02,3.795937420271844584e-08,7.149842231732404102e-06
8.020000000000000000e+02,1.011950896448490056e+01,3.474172856290311251e-02,3.246880550543325228e+01,-1.663444919039620018e+01,1.266190723560561282e-01,-1.250592468547899294e+00,3.480933474884340129e-02,1.939652555267492792e-02,7.626200538188030755e-08,9.308615723482551791e-06
8.030000000000000000e+02,3.469836736897320861e+00,1.705464036336076100e-02,2.831585838900441132e+01,-4.361549435197650126e+01,1.657648617796681212e-01,-1.072813097637798752e+00,3.133071106175682602e-02,1.665992707151812621e-02,3.034912045098302028e-08,1.920400501180691570e-05
8.040000000000000000e+02,2.268229281807188613e+01,4.119261683394601775e-02,9.409545788810271816e+00,-5.877864076519410119e+00,1.141292763002517280e-01,-6.142811734287421110e-01,4.553201971397025788e-02,2.341437007463762279e-02,6.204199130641144334e-08,1.591511617702404474e-05
8.050000000000000000e+02,6.178470350300162295e+01,5.276476557346215096e-02,2.322620713120803160e+01,-2.764139152917012865e+01,1.390264466709399682e-01,-8.524000947188585808e-01,3.200360673858107519e-02,1.672696752216708271e-02,4.101522565370028027e-08,1.660551056612873046e-05
8.060000000000000000e+02,-2.649286841117385052e+02,5.263522963001415755e-02,6.367265090432373853e+01,-4.306357144875043019e+01,1.935208049427202259e-01,-2.004268494335773809e+00,1.590396047436962168e-02,1.234759352489158725e-02,1.342900177686117540e-08,7.482379726394459083e-06
8.070000000000000000e+02,2.438680497169610817e+01,1.361198199765796014e-02,2.533483801223235332e+01,-1.280417173935621733e+01,1.164734445206345448e-01,-6.072201512803041545e-01,2.597771512708789421e-02,1.606430452412986251e-02,2.699364073285985207e-08,1.070779121975641293e-05
8.080000000000000000e+02,-4.925222904936718749e+01,1.417574032178064818e-02,2.573879540691558176e+01,-2.616863748288347935e+01,1.370089716884720643e-01,-1.001592319963646283e+00,3.270847397802590512e-02,1.790280210897620891e-02,4.430629318182362651e-08,1.797557319094049525e-05
8.090000000000000000e+02,9.318848362427723941e+01,3.552183868027752878e-02,2.658670989953393260e+01,4.929576634552690351e+00,5.704971077983794769e-02,-5.673306414599978975e-01,3.487555044535158716e-02,1.401986831055340027e-02,5.354026309026467759e-08,1.232549870415443565e-05
8.100000000000000000e+02,-4.766628864088283990e+01,1.257489622760853965e-01,9.866025895784773070e+00,-6.271324307411511256e+00,1.193513562070640521e-01,-1.031175474545799720e+00,3.371633674023320759e-02,1.351593573581652552e-02,3.927375228113173588e-08,1.527795681743051597e-05
8.110000000000000000e+02,-9.807792746971216502e+00,1.619055543872554778e-02,8.210509071710859530e+00,-5.886288361145276760e+00,1.181451138136812851e-01,-6.248949212133089182e-01,4.864214097438789713e-02,2.487790550220278160e-02,6.812415233171615840e-08,1.500987046436739850e-05
8.120000000000000000e+02,1.735353561451850624e+01,2.333248071902002327e-02,6.758342095919527281e+00,-1.507061767748102099e+01,1.362028397267140978e-01,-5.610904260175380021e-01,2.778324460969433182e-02,1.566480420779725949e-02,2.617776161148356116e-08,1.121691603692934873e-05
8.130000000000000000e+02,1.339660401073933826e+01,1.235178024000465474e-01,2.980290768777219768e+01,-5.254779099510409424e+01,2.176160298936493653e-01,-1.623432505663761516e+00,4.401190675448519302e-02,1.825384673182733203e-02,9.071432678241016225e-08,1.074973898601039345e-05
8.140000000000000000e+02,9.624645915723135658e+00,3.977259716933884831e-02,2.015295442072633136e+01,-2.558858186826522552e+00,5.439850604700294939e-02,-1.097958695896522480e-01,4.555837970676070159e-02,1.566706737794393636e-02,6.358565584387249887e-08,1.356241381923404388e-05
8.150000000000000000e+02,4.481134772105443176e+01,1.135420336004302339e-01,2.724278088044876966e+01,-1.917095825006133847e+00,5.583613246434292882e-02,-3.656394224501447465e-01,3.623061679621308873e-02,1.865917728133289349e-02,6.665079598050612589e-08,9.795108894471327995e-06
8.160000000000000000e+02,-1.644101275451794208e+01,2.944102197058754214e-02,2.646308539187626430e+00,-9.435664758667508423e+00,1.222490926052411664e-01,-5.724942248308552140e-01,4.057649513685253340e-02,1.668766306475923458e-02,4.009746911746970444e-08,1.693313286083077829e-05
8.170000000000000000e+02,-2.133885000876537674e+01,1.135075233328549510e-02,2.821842647052394781e+01,-1.613277120875982718e+01,1.179572959515594599e-01,-5.737274730237233999e-01,1.995029977835550625e-02,1.460799891715784671e-02,2.499077473082137288e-08,8.828184748279081019e-06
8.180000000000000000e+02,4.032778979855662271e+01,3.162846890513894976e-02,1.094140591520898553e+01,-2.829241608940015595e+01,1.538287340083955013e-01,-8.456008699146910779e-01,3.921884934599330352e-02,1.688821484478210400e-02,8.232138406157743220e-08,1.087893610188000510e-05
8.190000000000000000e+02,-4.872640775166506444e+01,6.553107609575138659e-02,1.017286866768393594e+01,-9.946459835915995029e+00,1.256124202814565272e-01,-1.023860902382288884e+00,3.705535241712005351e-02,1.519633915402555761e-02,4.584440560301804491e-08,1.930147692823947224e-05
8.200000000000000000e+02,-4.022860160145251029e+01,6.112892711987488736e-02,2.461477433751808164e+01,-4.850790292952235916e+01,1.601654775012012477e-01,-9.409141201159876289e-03,4.189435240001589122e-02,1.557400285182555973e-02,4.927342030277470180e-08,1.251980096470527994e-05
8.210000000000000000e+02,-3.857769731297779003e+01,1.562308666852494331e-02,2.734379186492605740e+01,4.151580142784517591e+00,5.630588040705485076e-02,-5.435545922441464839e-01,3.482284173582265996e-02,1.378479316070346100e-02,5.367941941042157422e-08,1.201957305651459429e-05
8.220000000000000000e+02,1.844548259395334355e+01,5.733939632853455454e-02,2.259310704425261562e+01,-3.365413477894323080e+01,1.482396299941294848e-01,-7.817732311054133021e-01,3.195014258657379036e-02,1.633514668437124201e-02,3.852458248842234683e-08,1.671091375621988032e-05
8.230000000000000000e+02,7.366610943563500769e-03,6.338038631556301705e-02,3.078735424765760698e+01,8.977260911998818926e-01,5.158642308918195973e-02,-3.779601841350053171e-01,4.085088890606185935e-02,1.688788692789149753e-02,6.285653797823637179e-08,1.108616207232592928e-05
8.240000000000000000e+02,-3.906510589487869112e+00,7.887478738155080660e-02,2.070210257040463731e+01,-6.450510449328887397e+00,8.193698793759485177e-02,-4.462299198791332966e-01,3.163547635040665773e-02,3.254035315510452747e-02,8.943571262925230134e-08,1.244387103015848636e-05
